,title,artist,price,size,painting type,url,path,material,style,area,original
363,"Alebrije No.10a, Paintings",Jaime Domínguez,20790,204.7 x 63 in,Original Abstract Geometric Paintings,https://images.saatchiart.com/saatchi/743140/art/11397039/10459297-FBWZGCDT-7.jpg,saatchi_art_images/364.jpg.jpg,Acrylic on Canvas,Abstract Geometric,12896.099999999999,1
364,"Star Orbit, Paintings",Yeachin Tsai,3855,32 x 40 in,Print of Contemporary Abstract Paintings,https://images.saatchiart.com/saatchi/688716/art/11377647/10439905-UNXNLOAD-7.jpg,saatchi_art_images/365.jpg.jpg,Acrylic on Canvas,Contemporary Abstract,1280.0,0
365,"'The Hero Of Myths', Paintings",Robert Bubel,5855,47.2 x 47.2 in,Print of Expressionism Places Paintings,https://images.saatchiart.com/saatchi/283853/art/11209475/10271745-OOHXIXRQ-7.jpg,saatchi_art_images/366.jpg.jpg,Oil on Canvas,Expressionism Places,2227.84,0
366,"Love Me Long Time Skiers, Paintings",Heather Blanton,6913,65 x 24 in,Original Abstract Family Paintings,https://images.saatchiart.com/saatchi/696983/art/10913021/9975431-WYVBTRWZ-7.jpg,saatchi_art_images/367.jpg.jpg,Acrylic on Canvas,Abstract Family,1560.0,1
367,"Calm Seascape Painting Deep Inside 43, Paintings",Larissa Uvarova,4285,39.4 x 51.2 in,Print of Minimalism Seascape Paintings,https://images.saatchiart.com/saatchi/349288/art/10458539/9521031-NWYTSWJJ-7.jpg,saatchi_art_images/368.jpg.jpg,Oil on Canvas,Minimalism Seascape,2017.28,0
368,"Untitled, Paintings",Jesùs Leguizamo,3718,26 x 40 in,Print of Portraiture Portrait Paintings,https://images.saatchiart.com/saatchi/87855/art/10261533/9324271-XEGJGNKH-7.jpg,saatchi_art_images/369.jpg.jpg,Oil on Canvas,Portraiture Portrait,1040.0,0
369,"Gold Diggers, Paintings",Robert Gheyssens,2573,31.5 x 39.4 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/95582/art/9184259/8247411-UVCDRXDL-7.jpg,saatchi_art_images/370.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,1241.1,0
370,"Boston Terrier, Paintings",Andy Shaw,630,17.3 x 23.6 in,Print of Pop Art Dogs Paintings,https://images.saatchiart.com/saatchi/877065/art/8783805/7847276-KTFWSEPG-7.jpg,saatchi_art_images/371.jpg.jpg,Acrylic on Paper,Pop Art Dogs,408.28000000000003,0
371,"Self-Expression C3, Paintings",Franko Tencic,1422,44.1 x 35.8 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/775960/art/8768936/7832418-HSC00923-7.jpg,saatchi_art_images/372.jpg.jpg,Acrylic on Other,Abstract Expressionism Abstract,1578.78,0
372,"Intentions, Paintings",Michael Cutlip,9105,66 x 54 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/824458/art/8723254/7786773-HSC00923-7.jpg,saatchi_art_images/373.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,3564.0,1
373,"Phone Call, Paintings",Aleksandra Toborowicz,2225,27.6 x 19.7 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/486818/art/8344133/7408883-HSC00001-7.jpg,saatchi_art_images/374.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,543.72,0
374,"""A Contre-Lumiere"", Paintings",Igor Zhuk,1810,19.7 x 27.6 in,Print of Figurative Women Paintings,https://images.saatchiart.com/saatchi/747779/art/7826235/6894133-IKYGGYWL-7.jpg,saatchi_art_images/375.jpg.jpg,Oil on Canvas,Figurative Women,543.72,0
375,"Iva, Paintings",Anna Mcneil,1225,7.9 x 9.8 in,Original Figurative People Paintings,https://images.saatchiart.com/saatchi/12068/art/7369053/6438259-HSC00001-7.jpg,saatchi_art_images/376.jpg.jpg,Oil on Wood,Figurative People,77.42000000000002,1
376,"Studio Price.Old Map New World, Paintings",Konrad Biro,1240,65.4 x 38.2 in,Print of Minimalism Abstract Paintings,https://images.saatchiart.com/saatchi/481815/art/6881079/5950429-HSC00001-7.jpg,saatchi_art_images/377.jpg.jpg,Acrylic on Paper,Minimalism Abstract,2498.28,0
377,"Museum Abstracts 3, Paintings",Ron Halfant,809,48 x 20 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/798571/art/5255241/4325057-KPQIKXBI-7.jpg,saatchi_art_images/378.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,960.0,1
378,"Jazz Porque Sí, Paintings",Juan Luis Fernandez,2230,66.9 x 55.1 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/745794/art/3551128/2621014-HSC00001-7.jpg,saatchi_art_images/379.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,3686.1900000000005,1
379,"Quartzite Rock Of The Irenabyss, Paintings",Soo Beng Lim,51700,66.1 x 35.6 in,Original Fine Art Nature Paintings,https://images.saatchiart.com/saatchi/699252/art/2468004/1538014-SUXCDPIY-7.jpg,saatchi_art_images/380.jpg.jpg,Acrylic on Canvas,Fine Art Nature,2353.16,1
380,"Out Of Egg 03, Paintings",Oneyung Kim,1020,40 x 30 in,Print of Abstract Expressionism Body Paintings,https://images.saatchiart.com/saatchi/345438/art/2217775/1293037-HSC00001-7.jpg,saatchi_art_images/381.jpg.jpg,Oil on Canvas,Abstract Expressionism Body,1200.0,0
381,"""16"" Prologue (Triptych), Paintings",Jerzy CepińSki,34690,118.1 x 74.8 in,Original Conceptual Abstract Paintings,https://images.saatchiart.com/saatchi/671421/art/2033610/1145197-XTNERFOA-7.jpg,saatchi_art_images/382.jpg.jpg,Acrylic on Canvas,Conceptual Abstract,8833.88,1
382,"Jean Paul Sartre, Paintings",Fred Bell,828,18 x 15 in,Print of Portraiture Celebrity Paintings,https://images.saatchiart.com/saatchi/13404/art/1915036/1048449-HSC00001-7.jpg,saatchi_art_images/383.jpg.jpg,Oil on Other,Portraiture Celebrity,270.0,0
383,"Abstract Flower Painting - Dry Silver, Paintings",Yuri Pysar,1920,21.7 x 27.6 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/412927/art/12542313/11604503-KANFTYSM-7.jpg,saatchi_art_images/384.jpg.jpg,Oil on Canvas,Abstract Expressionism Abstract,598.92,0
384,"Grand Canyon (Part 2), Paintings",Piotr Szczur,8050,51.2 x 51.2 in,Original Abstract Travel Paintings,https://images.saatchiart.com/saatchi/1232665/art/12418083/11480273-NDZIJXEZ-7.jpg,saatchi_art_images/385.jpg.jpg,Oil on Canvas,Abstract Travel,2621.4400000000005,1
385,"Innocent Network, Paintings",Naomi Yuki,5372,51.3 x 38.2 in,Print of Abstract Paintings,https://images.saatchiart.com/saatchi/97336/art/12395711/11457901-TCJCAZDP-7.jpg,saatchi_art_images/386.jpg.jpg,Oil on Canvas,Abstract,1959.66,0
386,"The Figurehead, Paintings",Thomas Saliot,6210,40 x 57 in,Print of Figurative Women Paintings,https://images.saatchiart.com/saatchi/298693/art/12330521/11392717-OJNVOKIP-7.jpg,saatchi_art_images/387.jpg.jpg,Oil on Canvas,Figurative Women,2280.0,0
387,"Serene, Paintings",Artem Bryl,7920,48 x 60 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/700045/art/11235007/10297277-GVHKNXVC-7.jpg,saatchi_art_images/388.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,2880.0,1
388,"Portrait Pachamama Glósóli X - French School Artist Showdown, Paintings",Bazévian Delacapucinière,5890,45.7 x 35 in,Print of Impressionism Portrait Paintings,https://images.saatchiart.com/saatchi/411093/art/10851381/9913793-JWNRQJYE-7.jpg,saatchi_art_images/389.jpg.jpg,Oil on Canvas,Impressionism Portrait,1599.5,0
389,"The Dock Of The Bay, Paintings",Carolina Alotus,1990,47.2 x 39.4 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/13638/art/10836373/9898785-UNBMYEKQ-7.jpg,saatchi_art_images/390.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,1859.68,0
390,"Summer Field, Paintings",Vahe Yeremyan,1530,31 x 21 in,Print of Fine Art Landscape Paintings,https://images.saatchiart.com/saatchi/503607/art/10793829/9856289-OARGCWTM-7.jpg,saatchi_art_images/391.jpg.jpg,Oil on Canvas,Fine Art Landscape,651.0,0
391,"Spring Meadow - Blue Sky Landscape, Paintings",Suzanne Vaughan,1892,44 x 30 in,Original Contemporary Landscape Paintings,https://images.saatchiart.com/saatchi/878841/art/10729779/9792249-LWGAADRI-7.jpg,saatchi_art_images/392.jpg.jpg,Oil on Canvas,Contemporary Landscape,1320.0,1
392,"U11, Paintings",Pava Wülfert,2370,15.7 x 19.7 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/76601/art/10516259/9578751-ASFZSVPJ-7.jpg,saatchi_art_images/393.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,309.28999999999996,1
393,"Under The Open Sky , Paintings",Irina Laube,1622,19.7 x 19.7 in,Original Abstract Expressionism Landscape Paintings,https://images.saatchiart.com/saatchi/1059559/art/10188207/9250953-SRCTJMIV-7.jpg,saatchi_art_images/394.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Landscape,388.09,1
394,"Colorful Stripes #12, Paintings",Astrid Stoeppel,2572,23.6 x 55.1 in,Original Pop Art Abstract Paintings,https://images.saatchiart.com/saatchi/759586/art/10176821/9239567-SEVMIKSQ-7.jpg,saatchi_art_images/395.jpg.jpg,Acrylic on Canvas,Pop Art Abstract,1300.3600000000001,1
395,"Who Am I, Paintings",Niki Hare,5315,29.9 x 29.9 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/93960/art/10083141/9145913-UPMHCPCF-7.jpg,saatchi_art_images/396.jpg.jpg,Oil on Wood,Abstract Expressionism Abstract,894.0099999999999,0
396,"Healing Spring Time, Paintings",Pol Ledent,1205,19.7 x 19.7 in,Print of Abstract Paintings,https://images.saatchiart.com/saatchi/9021/art/9965359/9028277-BWYASCRM-7.jpg,saatchi_art_images/397.jpg.jpg,Oil on Canvas,Abstract,388.09,0
397,"Moment, Paintings",Kris Gebhardt,19675,84 x 60 in,Original Figurative Abstract Paintings,https://images.saatchiart.com/saatchi/69883/art/9310311/8373419-UPDTZGVY-7.jpg,saatchi_art_images/398.jpg.jpg,Acrylic on Canvas,Figurative Abstract,5040.0,1
398,"Pelle, Paintings",Jessica Rimondi,1731,23.6 x 19.7 in,Original Fine Art Nude Paintings,https://images.saatchiart.com/saatchi/635355/art/9145399/8208551-GQPSPFBX-7.jpg,saatchi_art_images/399.jpg.jpg,Oil on Wood,Fine Art Nude,464.92,1
399,"Nothing Doing, Paintings",Andrew Weir,478,14.2 x 18.9 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/905718/art/8841012/7904382-HSC00923-7.jpg,saatchi_art_images/400.jpg.jpg,Acrylic on Paper,Abstract Expressionism Abstract,268.37999999999994,0
400,"Canyon Sunset, Paintings",Vahe Yeremyan,1110,34 x 23 in,Print of Fine Art Landscape Paintings,https://www.saatchiart.com/saatchi-images/saatchi/503607/art/8570317/7634116-HSC00001-7.jpg,saatchi_art_images/401.jpg.jpg,Oil on Canvas,Fine Art Landscape,782.0,0
401,"Image-Face(Model), Paintings",Gyobeom An,1380,15.7 x 23.2 in,Original Abstract Expressionism Body Paintings,https://www.saatchiart.com/saatchi-images/saatchi/781688/art/8333165/7397957-HSC00001-7.jpg,saatchi_art_images/402.jpg.jpg,Oil on Canvas,Abstract Expressionism Body,364.23999999999995,1
402,"The Caribbean, Paintings",Christine So,1400,36 x 36 in,Original Abstract Patterns Paintings,https://www.saatchiart.com/saatchi-images/saatchi/1138744/art/8288189/7353224-HSC00001-7.jpg,saatchi_art_images/403.jpg.jpg,Acrylic on Canvas,Abstract Patterns,1296.0,1
403,"Winter 2021, Paintings",Goran Petmil,2805,36 x 36 in,Print of Expressionism Beach Paintings,https://www.saatchiart.com/saatchi-images/saatchi/1133179/art/8272459/7337598-EAOMRSSX-7.jpg,saatchi_art_images/404.jpg.jpg,Oil on Canvas,Expressionism Beach,1296.0,0
404,"08.21.20, Paintings",Todd Mires,789,30 x 40 in,Original Abstract Expressionism Abstract Paintings,https://www.saatchiart.com/saatchi-images/saatchi/837389/art/7947872/7015417-HSC00001-7.jpg,saatchi_art_images/405.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,1200.0,1
405,"Autumn #2, Paintings",Artist Chu Van,3330,27.6 x 27.6 in,Print of Modern Garden Paintings,https://www.saatchiart.com/saatchi-images/saatchi/295765/art/7086625/6155949-DDLKEDNC-7.jpg,saatchi_art_images/406.jpg.jpg,Acrylic on Canvas,Modern Garden,761.7600000000001,0
406,"The Triplets, Paintings",Joshua Benmore,1125,24 x 30.7 in,Print of Surrealism People Paintings,https://images.saatchiart.com/saatchi/1045936/art/6695065/5764729-HSC00001-7.jpg,saatchi_art_images/407.jpg.jpg,Oil on Wood,Surrealism People,736.8,0
407,"Feel No. 3, Paintings",Elizabeth Becker,355,16 x 20 in,Print of Expressionism Portrait Paintings,https://images.saatchiart.com/saatchi/833929/art/5917821/4987615-HSC00001-7.jpg,saatchi_art_images/408.jpg.jpg,Watercolor on Paper,Expressionism Portrait,320.0,0
408,"Why Does Everything Have To Be So Exhausting?, Paintings",Ines Klich,1805,39 x 47 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/861307/art/5633727/4703535-HSC00001-7.jpg,saatchi_art_images/409.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,1833.0,1
409,"Axe. Installment 5, Paintings",Gregory Radionov,795,20 x 30 in,Print of Figurative Men Paintings,https://images.saatchiart.com/saatchi/326116/art/4963371/4033195-HSC00001-7.jpg,saatchi_art_images/410.jpg.jpg,Watercolor on Paper,Figurative Men,600.0,0
410,"No. 428 ""Eisflug"", Paintings",Vera Komnig,2219,23.6 x 19.7 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/695057/art/4379997/3449837-HSC00001-7.jpg,saatchi_art_images/411.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,464.92,0
411,"Waiting At The Light, Paintings",Patty Neal,1878,16 x 16 in,Print of Expressionism Cities Paintings,https://images.saatchiart.com/saatchi/337321/art/3579800/2649686-HSC00001-7.jpg,saatchi_art_images/412.jpg.jpg,Oil on Wood,Expressionism Cities,256.0,0
412,"Rainbow Over The Hill, Paintings",Paresh Nrshinga Frsa,4025,72 x 36 in,Original Abstract Landscape Paintings,https://images.saatchiart.com/saatchi/19363/art/3227455/2297342-UWGFWPVY-7.jpg,saatchi_art_images/413.jpg.jpg,Acrylic on Canvas,Abstract Landscape,2592.0,1
413,"Rainy Day, Paintings",Sherry Xiaohong Chen,838,18 x 24 in,Print of Minimalism Abstract Paintings,https://images.saatchiart.com/saatchi/377898/art/3131547/2201438-HSC00001-7.jpg,saatchi_art_images/414.jpg.jpg,Oil on Canvas,Minimalism Abstract,432.0,0
414,"Petal Flex / Large Abstract Floral Landscape, Paintings",Tetiana And Victoria Hutsul,1590,60.6 x 37.4 in,Original Contemporary Floral Paintings,https://images.saatchiart.com/saatchi/1670671/art/12427549/11489739-ALBHCTDX-7.jpg,saatchi_art_images/415.jpg.jpg,Acrylic on Canvas,Contemporary Floral,2266.44,1
415,"What Must Be Done!, Paintings",Rodrigue Semabia,3252,57.3 x 42.6 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/651434/art/12184123/11246321-CXNXEENU-7.jpg,saatchi_art_images/416.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,2440.98,1
416,"""The Exibition"", Paintings",Karen Clark,1090,20 x 16 in,Original Contemporary Landscape Paintings,https://images.saatchiart.com/saatchi/691550/art/12046073/11108299-RBVJXEVQ-7.jpg,saatchi_art_images/417.jpg.jpg,Acrylic on Wood,Contemporary Landscape,320.0,1
417,"Chopin - Nocturne In F Minor Op.55, Paintings",Lydia Lee,9950,59.4 x 55.5 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/650796/art/11870667/10932907-YVQJALQL-7.jpg,saatchi_art_images/418.jpg.jpg,Oil on Canvas,Abstract Expressionism Abstract,3296.7,1
418,"I Want To Chase Every Feeling With You, Paintings",Nina Suh Lance,697,14 x 14 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/1264675/art/11849169/10911409-DFZOQSUX-7.jpg,saatchi_art_images/419.jpg.jpg,Ink on Canvas,Abstract Expressionism Abstract,196.0,0
419,"Ivo Grgić, Paintings",Sinisa Alujevic,342,11.8 x 16.5 in,Original Conceptual Landscape Paintings,https://images.saatchiart.com/saatchi/301241/art/11633321/10695567-CRQSBPBY-7.jpg,saatchi_art_images/420.jpg.jpg,Acrylic on Paper,Conceptual Landscape,194.70000000000002,1
420,"Sunshine, Rain And Rainbow, Paintings",Tran Tuan,5460,19.7 x 27.6 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/79335/art/11136895/10199171-ZXDAWKKD-7.jpg,saatchi_art_images/421.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,543.72,0
421,"This Is Still Life, Paintings",Andrew Weir,730,14.2 x 18.9 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/905718/art/11091615/10153895-IAOSMIHH-7.jpg,saatchi_art_images/422.jpg.jpg,Acrylic on Paper,Abstract Expressionism Abstract,268.37999999999994,0
422,"Laguna Colorada [Abstract N°2816], Paintings",Koen Lybaert,17775,70.9 x 47.2 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/91068/art/10651581/9714067-YNZFRKVS-7.jpg,saatchi_art_images/423.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,3346.4800000000005,1
423,"Water Lilies, Paintings",Yuanyuan Liu,2300,31.5 x 23.6 in,Original Impressionism Landscape Paintings,https://images.saatchiart.com/saatchi/822884/art/10338721/9401337-RNJDFDIU-7.jpg,saatchi_art_images/424.jpg.jpg,Oil on Canvas,Impressionism Landscape,743.4000000000001,1
424,"Composition No. 382, Paintings",Sumit Mehndiratta,1275,49 x 37 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/593840/art/9572875/8635977-GCMTRPGJ-7.jpg,saatchi_art_images/425.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,1813.0,0
425,"Run, Paintings",L Verkler,985,12 x 12 in,Print of Expressionism Mortality Paintings,https://images.saatchiart.com/saatchi/41244/art/9105243/8168421-UKRNAVDA-7.jpg,saatchi_art_images/426.jpg.jpg,Oil on Wood,Expressionism Mortality,144.0,0
426,"Sunset No. 2, Paintings",Elizabeth Becker,250,20 x 16 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/833929/art/8882230/7945598-HSC00923-7.jpg,saatchi_art_images/427.jpg.jpg,Watercolor on Paper,Abstract Expressionism Abstract,320.0,0
427,"Regency Social, Paintings",Paul Wright,6800,27.6 x 39.4 in,Original Expressionism Portrait Paintings,https://images.saatchiart.com/saatchi/756464/art/8854404/7917772-HSC00923-7.jpg,saatchi_art_images/428.jpg.jpg,Oil on Other,Expressionism Portrait,1087.44,1
428,"Beige Field 211010, Paintings",Don Bishop,1005,24 x 30 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/747846/art/8784922/7848392-HSC00923-7.jpg,saatchi_art_images/429.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,720.0,1
429,"34- Expresionismo Abstracto., Paintings",Cris Acqua,175,8.3 x 11.8 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/45144/art/8714629/7778162-HSC00923-7.jpg,saatchi_art_images/430.jpg.jpg,Acrylic on Paper,Abstract Expressionism Abstract,97.94000000000001,1
430,"I Have A Dream ~ Artimpulse, Paintings",Emily Starck,3608,35.4 x 57.1 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/1353143/art/8607948/7671667-HSC00001-7.jpg,saatchi_art_images/431.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,2021.34,1
431,"Listening To Novel Ideas., Paintings",Jessica Matier,2875,34 x 24 in,Original Abstract Paintings,https://images.saatchiart.com/saatchi/953121/art/8560519/7624347-HSC00001-7.jpg,saatchi_art_images/432.jpg.jpg,Watercolor on Canvas,Abstract,816.0,1
432,"A Gathering Of Innocents, Paintings",Newel Hunter,1353,16 x 20 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/16607/art/8464232/7528378-HSC00001-7.jpg,saatchi_art_images/433.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,320.0,0
433,"Nouveaux Horizons... | ""New Horizons..."", Paintings",Olivier Messas,2570,47.2 x 23.6 in,Original Abstract Sailboat Paintings,https://images.saatchiart.com/saatchi/756195/art/8268630/7333792-HSC00001-7.jpg,saatchi_art_images/434.jpg.jpg,Acrylic on Canvas,Abstract Sailboat,1113.92,1
434,"Shining Sky, Paintings",Larry Graeber,3210,24 x 24 in,Print of Abstract Landscape Paintings,https://images.saatchiart.com/saatchi/259297/art/8094356/7161167-HSC00001-7.jpg,saatchi_art_images/435.jpg.jpg,Oil on Canvas,Abstract Landscape,576.0,0
435,"Contrast Of... Senses - 1008 - Limited Edition, Paintings",Panos Pliassas,7235,23.6 x 31.5 in,Print of Fine Art Still Life Paintings,https://images.saatchiart.com/saatchi/631486/art/6106739/5176523-WPEQXQJP-7.jpg,saatchi_art_images/436.jpg.jpg,Airbrush on Paper,Fine Art Still Life,743.4000000000001,0
436,"Dizzy On The Dance Floor, Paintings",Sharon Pierce Mccullough,2580,30 x 30 in,Original Minimalism Abstract Paintings,https://images.saatchiart.com/saatchi/402751/art/5181201/4251021-MUMTBQDE-7.jpg,saatchi_art_images/437.jpg.jpg,Acrylic on Canvas,Minimalism Abstract,900.0,1
437,"Tormenta 3, Paintings",Michelle Louis,1006,16 x 16 in,Original Abstract Expressionism Geometric Paintings,https://images.saatchiart.com/saatchi/889067/art/3788041/2857925-HSC00001-7.jpg,saatchi_art_images/438.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Geometric,256.0,1
438,"Whitney Houston, Paintings",Christy Powers,250,5 x 5 in,Print of Documentary Pop Culture/Celebrity Paintings,https://images.saatchiart.com/saatchi/554198/art/12646007/11708195-GTSSKCDD-7.jpg,saatchi_art_images/439.jpg.jpg,Gouache on Paper,Documentary Pop Culture/Celebrity,25.0,0
439,"Helle, Paintings",Maria Iciak,299,8.3 x 11.4 in,Original Abstract Nude Paintings,https://images.saatchiart.com/saatchi/716816/art/12442147/11504337-NFCDNYBL-7.jpg,saatchi_art_images/440.jpg.jpg,Watercolor on Paper,Abstract Nude,94.62,1
440,"Seascape Painting Deep Inside 85, Paintings",Larissa Uvarova,1325,31.5 x 31.5 in,Print of Surrealism Seascape Paintings,https://images.saatchiart.com/saatchi/349288/art/12364111/11426301-IJWEOJRX-7.jpg,saatchi_art_images/441.jpg.jpg,Oil on Canvas,Surrealism Seascape,992.25,0
441,"La Femme | Savannah, Paintings",Yuliya Martynova,5045,49 x 41.1 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/693863/art/11765571/10827811-OPABWJKM-7.jpg,saatchi_art_images/442.jpg.jpg,Oil on Canvas,Abstract Expressionism Abstract,2013.9,1
442,"Resilience Blooms, Paintings",David Galan,2180,11.8 x 15.7 in,Print of Contemporary Still Life Paintings,https://images.saatchiart.com/saatchi/314404/art/11145489/10207765-CNFIWOVK-7.jpg,saatchi_art_images/443.jpg.jpg,Acrylic on Canvas,Contemporary Still Life,185.26,0
443,"To The Light Iii, Paintings",Peggy Lee,3735,36 x 24 in,Print of Conceptual Abstract Paintings,https://images.saatchiart.com/saatchi/702847/art/10943367/10005777-LTVOOUKO-7.jpg,saatchi_art_images/444.jpg.jpg,Acrylic on Canvas,Conceptual Abstract,864.0,0
444,"Fritz Hansen Showroom, Paintings",Peter Vahlefeld,6820,27.6 x 39.4 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/298854/art/10872449/9934861-CCDVURZF-7.jpg,saatchi_art_images/445.jpg.jpg,Oil on Canvas,Abstract Expressionism Abstract,1087.44,1
445,"Enigmatic Delight /  Xl Abstract Light Landscape Art, Paintings",Tetiana And Victoria Hutsul,1345,60.6 x 37.8 in,Original Contemporary Abstract Paintings,https://images.saatchiart.com/saatchi/1670671/art/10529753/9592245-OMNPMAVF-7.jpg,saatchi_art_images/446.jpg.jpg,Acrylic on Canvas,Contemporary Abstract,2290.68,1
446,"Untitled, Paintings",Steve Byrnes,3035,85 x 65 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/828057/art/10370595/9433211-DKNHIOHW-7.jpg,saatchi_art_images/447.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,5525.0,1
447,"Voir Pousser - Ready To Hang, Paintings",Chantal Proulx,1193,24 x 40 in,Print of Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/1136763/art/10250753/9313491-MXNRDXPC-7.jpg,saatchi_art_images/448.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,960.0,0
448,"Cool Flame, Paintings",Yeachin Tsai,7410,48 x 48 in,Original Abstract Expressionism Abstract Paintings,https://images.saatchiart.com/saatchi/688716/art/10209405/9272143-LYJHHCVT-7.jpg,saatchi_art_images/449.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,2304.0,1
449,"The Ordinary And The Divine Ix - Altar, Paintings",Edith Torony,4530,59.1 x 59.1 in,Original Fine Art Abstract Paintings,https://images.saatchiart.com/saatchi/734910/art/10208707/9271445-ZQFSBCMO-7.jpg,saatchi_art_images/450.jpg.jpg,Acrylic on Canvas,Fine Art Abstract,3492.81,1
450,"Transformation, Paintings",Konrad Biro,227,5.5 x 8.7 in,Print of Abstract Portrait Paintings,https://www.saatchiart.com/saatchi-images/saatchi/481815/art/10188305/9251051-HQBVOWVO-7.jpg,saatchi_art_images/451.jpg.jpg,Watercolor on Paper,Abstract Portrait,47.849999999999994,0
451,"Lake Erie 2, Paintings",Marta Zamarska,499,9.4 x 7.1 in,Print of Impressionism Water Paintings,https://www.saatchiart.com/saatchi-images/saatchi/522700/art/10078225/9140997-XQNLUUUP-7.jpg,saatchi_art_images/452.jpg.jpg,Oil on Paper,Impressionism Water,66.74,0
452,"Summer Colours, Paintings",Pol Ledent,1610,23.6 x 23.6 in,Print of Abstract Paintings,https://www.saatchiart.com/saatchi-images/saatchi/9021/art/9939177/9002095-UJSWDXNH-7.jpg,saatchi_art_images/453.jpg.jpg,Oil on Canvas,Abstract,556.96,0
453,"New Lands I, Paintings",Maria Bacha,5988,59.1 x 39.4 in,Print of Abstract Expressionism Abstract Paintings,https://www.saatchiart.com/saatchi-images/saatchi/925924/art/9818369/8881327-ZNQOAKFU-7.jpg,saatchi_art_images/454.jpg.jpg,Acrylic on Canvas,Abstract Expressionism Abstract,2328.54,0
454,"Primary Colors ‘Yellow’, Paintings",Joyce Dunn,750,17.9 x 24 in,Print of Abstract Expressionism Abstract Paintings,https://www.saatchiart.com/saatchi-images/saatchi/738106/art/9599873/8662973-ZXRFGRKO-7.jpg,saatchi_art_images/455.jpg.jpg,Oil on Paper,Abstract Expressionism Abstract,429.59999999999997,0
